url,category_code,subcategory_code,secondary_category_code,date_added,source,notes
http://denypagetests.netsweeper.com/category/catno/24,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/243,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/244,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/245,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/246,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/247,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/248,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/249,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/25,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/250,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/252,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/253,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/254,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/26,NEWS,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/27,NEWS,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/28,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/29,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/3,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/30,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/31,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/32,NEWS,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/33,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/34,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/35,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/36,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/37,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/39,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/4,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/40,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/41,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/42,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/43,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/44,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/45,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/47,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/48,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/49,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/5,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/50,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/51,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/53,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/54,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/6,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/7,NEWS,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/8,COMM,,,2014-04-15,Citizen Lab,
http://denypagetests.netsweeper.com/category/catno/9,COMM,,,2014-04-15,Citizen Lab,
http://dogfixer.info/smiley.jpg,PORN,,,2014-04-15,Citizen Lab,
http://doha.news/,NEWS,,,2016-12-02,Citizen Lab,Mirror of blocked Doha News website
http://dohanews.co/,NEWS,,,2016-12-02,Citizen Lab,English news website reported blocked
http://earthlight.pw/,ANON,,,2014-04-15,Citizen Lab,
http://en.wikipedia.org/,NEWS,,,2014-04-15,Citizen Lab,
http://en.wikipedia.org/wiki/Emir_of_Qatar,NEWS,,,2014-04-15,Citizen Lab,
http://en.wikipedia.org/wiki/Foreign_relations_of_Qatar,HUMR,,,2014-04-15,Citizen Lab,
http://en.wikipedia.org/wiki/Hamad_bin_Khalifa,NEWS,,,2014-04-15,Citizen Lab,
http://en.wikipedia.org/wiki/LGBT_rights_in_Qatar,LGBT,,,2014-04-15,Citizen Lab,
http://en.wikipedia.org/wiki/Military_of_Qatar,NEWS,,,2014-04-15,Citizen Lab,
http://en.wikipedia.org/wiki/Politics_of_Qatar,NEWS,,,2014-04-15,Citizen Lab,
http://en.wikipedia.org/wiki/Qatar,NEWS,,,2014-04-15,Citizen Lab,
http://english.freecopts.net/english/,NEWS,,,2014-04-15,Citizen Lab,
http://fernjuice.info/smiley.jpg,PORN,,,2014-04-15,Citizen Lab,
http://firebunny.info/,ANON,,,2014-04-15,Citizen Lab,
http://fourskies.com/,ANON,,,2014-04-15,Citizen Lab,
http://friedmice.info/smiley.jpg,PORN,,,2014-04-15,Citizen Lab,
http://frogblaze.com/,ANON,,,2014-04-15,Citizen Lab,
http://gayguide.net/,LGBT,,,2014-04-15,Citizen Lab,
http://gayguide.net/Middle_East/Qatar/,LGBT,,,2014-04-15,Citizen Lab,
http://goldface.pw/,ANON,,,2014-04-15,Citizen Lab,
http://gravehead.info/smiley.jpg,PORN,,,2014-04-15,Citizen Lab,
http://hrw.org/,NEWS,,,2014-04-15,Citizen Lab,
http://hrw.org/doc/?c=qatar&t=arabic_mena,HUMR,,,2014-04-15,Citizen Lab,
http://hrw.org/doc?c=qatar&t=mideast,HUMR,,,2014-04-15,Citizen Lab,
http://humum.net/,HUMR,,,2014-04-15,Citizen Lab,
http://humum.net/?category_name=%D9%82%D8%B7%D8%B1,HUMR,,,2014-04-15,Citizen Lab,
http://hustler.com/,PORN,,,2014-04-15,Citizen Lab,
http://ibloga.blogspot.com/,NEWS,,,2014-04-15,Citizen Lab,
http://internet.tumblr.com/,NEWS,,,2014-04-15,Citizen Lab,
http://jeeran.com/,HOST,,,2014-04-15,Citizen Lab,
http://jeeran.com/blogs/,HOST,,,2014-04-15,Citizen Lab,
http://kenlydell.typepad.com/,NEWS,,,2014-04-15,Citizen Lab,
http://kenlydell.typepad.com/islamic_evil/,NEWS,,,2014-04-15,Citizen Lab,
http://lcweb2.loc.gov/,GOVT,,,2014-04-15,Citizen Lab,
http://lcweb2.loc.gov/frd/cs/qatoc.html,GOVT,,,2014-04-15,Citizen Lab,
http://mail.naseej.com/,COMT,,,2014-04-15,Citizen Lab,
http://members.aol.com/,POLR,,,2014-04-15,Citizen Lab,
http://members.aol.com/alnour/,REL,,,2014-04-15,Citizen Lab,
http://metransparent.net/,POLR,,,2014-04-15,Citizen Lab,
http://metransparent.net/forum/,POLR,,,2014-04-15,Citizen Lab,
http://moonguard.pw/,ANON,,,2014-04-15,Citizen Lab,
http://moonwheel.info/,ANON,,,2014-04-15,Citizen Lab,
http://pigfork.info/,ANON,,,2014-04-15,Citizen Lab,
http://pizzasmasher.com/,ANON,,,2014-04-15,Citizen Lab,
http://qatarblahblah.proboards.com/index.cgi,NEWS,,,2014-04-15,Citizen Lab,
http://religion.tumblr.com/,NEWS,,,2014-04-15,Citizen Lab,
http://rhr.org.il/eng/,HUMR,,,2014-04-15,Citizen Lab,
http://rockbuzzer.com/,ANON,,,2014-04-15,Citizen Lab,
http://shuhood.org/,HUMR,,,2014-04-15,Citizen Lab,
http://shuhood.org/news/121/,HUMR,,,2014-04-15,Citizen Lab,
http://silvereye.pw/,ANON,,,2014-04-15,Citizen Lab,
http://sjs429.jeeran.com/,HUMR,,,2014-04-15,Citizen Lab,
http://snapcool.info/smiley.jpg,PORN,,,2014-04-15,Citizen Lab,
http://spoonshow.info/smiley.jpg,PORN,,,2014-04-15,Citizen Lab,
http://sports.tumblr.com/,NEWS,,,2014-04-15,Citizen Lab,
http://starmilk.info/smiley.jpg,PORN,,,2014-04-15,Citizen Lab,
http://sunfrog.pw/,ANON,,,2014-04-15,Citizen Lab,
http://syrian-es.com/,NEWS,,,2014-04-15,Citizen Lab,
http://thiswebsitedoesnotexistyet.tumblr.com/,NEWS,,,2014-04-15,Citizen Lab,
http://treebrain.info/,ANON,,,2014-04-15,Citizen Lab,
http://wallclock.pw/,ANON,,,2014-04-15,Citizen Lab,
http://www.14masom.com/,HUMR,,,2014-04-15,Citizen Lab,
http://www.abudhabiescort.com/,DATE,,,2014-04-15,Citizen Lab,
http://www.abudhabiescort.com/gulf-sex/gulf-escorts.htm,DATE,,,2014-04-15,Citizen Lab,
http://www.ahewar.org/,NEWS,,,2014-04-15,Citizen Lab,
http://www.al-farook.com/,HUMR,,,2014-04-15,Citizen Lab,
http://www.al-sharq.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.al-watan.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.alahssa-alkateef.com/,MILX,,,2014-04-15,Citizen Lab,
http://www.alalam.ir/,NEWS,,,2014-04-15,Citizen Lab,
http://www.alarabiya.net/,NEWS,,,2014-04-15,Citizen Lab,
http://www.alarabonline.org/,NEWS,,,2014-04-15,Citizen Lab,
http://www.albasrah.net/,NEWS,,,2014-04-15,Citizen Lab,
http://www.albawaba.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.albawaba.com/ar/countries/Qatar,NEWS,,,2014-04-15,Citizen Lab,
http://www.alghfran.us/,POLR,,,2014-04-15,Citizen Lab,
http://www.alhalem.net/,POLR,,,2014-04-15,Citizen Lab,
http://www.alhalem.net/New10/amaratqataar.htm,POLR,,,2014-04-15,Citizen Lab,
http://www.alhesbah.org/,POLR,,,2014-04-15,Citizen Lab,
http://www.aljesr.nl/,NEWS,,,2014-04-15,Citizen Lab,
http://www.allahsassurance.com/,REL,,,2014-04-15,Citizen Lab,
http://www.almisbar.com/,COMT,,,2014-04-15,Citizen Lab,
http://www.almisbar.com/salam_trans_a.html,COMT,,,2014-04-15,Citizen Lab,
http://www.almktaba.com/,MILX,,,2014-04-15,Citizen Lab,
http://www.alnaddy.com/,DATE,,,2014-04-15,Citizen Lab,
http://www.alnournews.net/,NEWS,,,2014-04-15,Citizen Lab,
http://www.alquds.co.uk/,NEWS,,,2014-04-15,Citizen Lab,
http://www.alquma.net/,NEWS,,,2014-04-15,Citizen Lab,
http://www.alsaha.net/,NEWS,,,2014-04-15,Citizen Lab,
http://www.alsary.com/,MMED,,,2014-04-15,Citizen Lab,
http://www.alzawag.com/,DATE,,,2014-04-15,Citizen Lab,
http://www.amanjordan.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.amanjordan.org/a-news/wmview.php?ArtCat=29,HUMR,,,2014-04-15,Citizen Lab,
http://www.amin.org/,NEWS,,,2014-04-15,Citizen Lab,
http://www.amnestyusa.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.amnestyusa.org/By_Country/Qatar/page.do?id=1011226&n1=3&n2=30&n3=976,HUMR,,,2014-04-15,Citizen Lab,
http://www.amnestyusa.org/page.do?n=976,HUMR,,,2014-04-15,Citizen Lab,
http://www.amplusnet.com/,ANON,,,2014-04-15,Citizen Lab,
http://www.amplusnet.com/products/invisiblebrowsing/overview.htm,ANON,,,2014-04-15,Citizen Lab,
http://www.anhri.net/,HUMR,,,2014-04-15,Citizen Lab,
http://www.ansarweb.net/,HUMR,,,2014-04-15,Citizen Lab,
http://www.anti-cair-net.org/,NEWS,,,2014-04-15,Citizen Lab,
http://www.aohr.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.apfw.org/,NEWS,,,2014-04-15,Citizen Lab,
http://www.apfw.org/indexarabic.asp?fname=news%5Carabic%5C2004%5C10006.htm,POLR,,,2014-04-15,Citizen Lab,
http://www.arabatheist.humanists.net/,REL,,,2014-04-15,Citizen Lab,
http://www.arabatheist.humanists.net/countries/qatar.htm,REL,,,2014-04-15,Citizen Lab,
http://www.arabchat.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.arabchat.com/fav/qatar-chat/,NEWS,,,2014-04-15,Citizen Lab,
http://www.arabfaces.com/,DATE,,,2014-04-15,Citizen Lab,
http://www.arabgirls.us/,PORN,,,2014-04-15,Citizen Lab,
http://www.arabgirls.us/arabic_stories.htm,PORN,,,2014-04-15,Citizen Lab,
http://www.arabhumanrights.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.arabhumanrights.org/countries/humanrights.asp?cid=15,HUMR,,,2014-04-15,Citizen Lab,
http://www.arabianfest.com/,DATE,,,2014-04-15,Citizen Lab,
http://www.arabianfest.com/food_area.htm,DATE,,,2014-04-15,Citizen Lab,
http://www.arabicbible.com/,REL,,,2014-04-15,Citizen Lab,
http://www.arabland.com/,SRCH,,,2014-04-15,Citizen Lab,
http://www.arabmail.de/,NEWS,,,2014-04-15,Citizen Lab,
http://www.arabo.com/,SRCH,,,2014-04-15,Citizen Lab,
http://www.araboo.com/,SRCH,,,2014-04-15,Citizen Lab,
http://www.arabs2day.ws/,FILE,,,2014-04-15,Citizen Lab,
http://www.arabsdir.com/,SRCH,,,2014-04-15,Citizen Lab,
http://www.arabsgate.com/,COMT,,,2014-04-15,Citizen Lab,
http://www.arabvista.org/,SRCH,,,2014-04-15,Citizen Lab,
http://www.asseer.com/,MILX,,,2014-04-15,Citizen Lab,
http://www.ayna.com/,SRCH,,,2014-04-15,Citizen Lab,
http://www.azzaman.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.ba7rqatar.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.baath-party.org/,POLR,,,2014-04-15,Citizen Lab,
http://www.baath-party.org/eng/news.asp,POLR,,,2014-04-15,Citizen Lab,
http://www.baath-party.org/index.htm,POLR,,,2014-04-15,Citizen Lab,
http://www.back-to-iraq.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.bahai-faith.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.bahai.com/,HUMR,,,2014-04-15,Citizen Lab,
http://www.banatal3arab.com/,PORN,,,2014-04-15,Citizen Lab,
http://www.bayynat.org/,MILX,,,2014-04-15,Citizen Lab,
http://www.behidden.com/,ANON,,,2014-04-15,Citizen Lab,
http://www.bnatqtr.com/,NEWS,,,2014-04-15,Citizen Lab,
https://www.bowlbrain.com/fork/,ANON,,,2014-04-15,Citizen Lab,
http://www.business-humanrights.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.business-humanrights.org/Categories/RegionsCountries/MiddleEastNoAfrica/Qatar,HUMR,,,2014-04-15,Citizen Lab,
http://www.cdl.com.lb/,GMB,,,2014-04-15,Citizen Lab,
http://www.chatqatar.com/,NEWS,,,2014-04-15,Citizen Lab,
https://www.chestjump.com/high/,ANON,,,2014-04-15,Citizen Lab,
http://www.childsrights.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.childsrights.org/html/site_ar/,HUMR,,,2014-04-15,Citizen Lab,
https://www.cia.gov/library/publications/the-world-factbook/geos/qa.html,GOVT,,,2014-04-15,Citizen Lab,
http://www.cnnarabic.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.coptic.net/,HUMR,,,2014-04-15,Citizen Lab,
http://www.coptic.net/EncyclopediaCoptica/,HUMR,,,2014-04-15,Citizen Lab,
https://www.corkmass.com/bottle/,ANON,,,2014-04-15,Citizen Lab,
https://www.crabguard.com/sky/,ANON,,,2014-04-15,Citizen Lab,
http://www.crin.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.crin.org/arabic/index.asp,HUMR,,,2014-04-15,Citizen Lab,
http://www.danielpipes.org/,NEWS,,,2014-04-15,Citizen Lab,
http://www.defendingwomen-defendingrights.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.do7a.com/,HOST,,,2014-04-15,Citizen Lab,
http://www.doha.ws/,NEWS,,,2014-04-15,Citizen Lab,
http://www.doha4all.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.dwwen.com/,HOST,,,2014-04-15,Citizen Lab,
http://www.dwwen.com/blogs/,HOST,,,2014-04-15,Citizen Lab,
http://www.ebhth.org/,SRCH,,,2014-04-15,Citizen Lab,
http://www.ehcconline.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.elaph.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.endvaw.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.equalitynow.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.equalitynow.org/arabic/navigation/hub_ph01_ar.html,HUMR,,,2014-04-15,Citizen Lab,
http://www.euro4arab.com/,DATE,,,2014-04-15,Citizen Lab,
http://www.euro4arab.com/qatar.html,DATE,,,2014-04-15,Citizen Lab,
http://www.euromedrights.net/,HUMR,,,2014-04-15,Citizen Lab,
http://www.euromedrights.net/pages/2/page/language/3,HUMR,,,2014-04-15,Citizen Lab,
http://www.evemodels.com/,DATE,,,2014-04-15,Citizen Lab,
http://www.evemodels.com/doha-escorts.html,DATE,,,2014-04-15,Citizen Lab,
http://www.eyoon.com/,SRCH,,,2014-04-15,Citizen Lab,
http://www.ezawaj.com/,DATE,,,2014-04-15,Citizen Lab,
http://www.fatahislam.com/,POLR,,,2014-04-15,Citizen Lab,
http://www.freearabvoice.org/,POLR,,,2014-04-15,Citizen Lab,
http://www.freedomhouse.org/religion/,HUMR,,,2014-04-15,Citizen Lab,
http://www.freedomhouse.org/template.cfm?country=7256&page=363&year=2007,HUMR,,,2014-04-15,Citizen Lab,
http://www.freemuslim.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.freemuslim.org/ahluo%20al-baite/main.htm,HUMR,,,2014-04-15,Citizen Lab,
http://www.friendfinder.com/,DATE,,,2014-04-15,Citizen Lab,
http://www.friendfinder.com/search/p74888.sub_qatar_women_girls_ladies&country=Qatar&age=18-30&show=F,DATE,,,2014-04-15,Citizen Lab,
http://www.galilcol.ac.il/,MISC,,,2014-04-15,Citizen Lab,
http://www.gayarab.org/,LGBT,,,2014-04-15,Citizen Lab,
http://www.gaymiddleeast.com/,LGBT,,,2014-04-15,Citizen Lab,
http://www.gaymiddleeast.com/country/qatar,LGBT,,,2014-04-15,Citizen Lab,
http://www.gaytelaviv.com/,LGBT,,,2014-04-15,Citizen Lab,
http://www.gaytravelnet.com/,LGBT,,,2014-04-15,Citizen Lab,
http://www.gaytravelnet.com/Middle_East/Qatar/,LGBT,,,2014-04-15,Citizen Lab,
http://www.gefweb.org/,ENV,,,2014-04-15,Citizen Lab,
http://www.ghaliboun.net/,MILX,,,2014-04-15,Citizen Lab,
http://www.glas.org/,LGBT,,,2014-04-15,Citizen Lab,
http://www.glas.org/ahbab/,LGBT,,,2014-04-15,Citizen Lab,
http://www.glas.org/lazeeza.html,LGBT,,,2014-04-15,Citizen Lab,
http://www.globalgayz.com/,LGBT,,,2014-04-15,Citizen Lab,
http://www.globalgayz.com/yemen-news.html,LGBT,,,2014-04-15,Citizen Lab,
http://www.google.ae/,SRCH,,,2014-04-15,Citizen Lab,
http://www.google.com.sa/,SRCH,,,2014-04-15,Citizen Lab,
https://www.grasscooker.com/blade/,ANON,,,2014-04-15,Citizen Lab,
https://www.gravebog.com/stone/,ANON,,,2014-04-15,Citizen Lab,
https://www.gravepaper.com/pencil/,ANON,,,2014-04-15,Citizen Lab,
http://www.gulf-times.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.haifawehbe.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.hajr.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.hajr.org/forum/index.php,HUMR,,,2014-04-15,Citizen Lab,
http://www.haya.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.heart2heart.com/,DATE,,,2014-04-15,Citizen Lab,
http://www.hizbollah.org/,NEWS,,,2014-04-15,Citizen Lab,
http://www.hri.ca/,HUMR,,,2014-04-15,Citizen Lab,
http://www.hrria.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.ikhwan.net/,POLR,,,2014-04-15,Citizen Lab,
http://www.ikhwan.net/vb/,POLR,,,2014-04-15,Citizen Lab,
http://www.ikhwanweb.com/,POLR,,,2014-04-15,Citizen Lab,
http://www.infoqatar.net/,SRCH,,,2014-04-15,Citizen Lab,
https://www.insectfriend.com/spider/,ANON,,,2014-04-15,Citizen Lab,
http://www.internewsmena.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.irshadmanji.com/,REL,,,2014-04-15,Citizen Lab,
http://www.irshadmanji.com/arabic-edition,REL,,,2014-04-15,Citizen Lab,
http://www.isa.gov.il/,MISC,,,2014-04-15,Citizen Lab,
http://www.islammemo.cc/,NEWS,,,2014-04-15,Citizen Lab,
http://www.jari7.com/,NEWS,,,2014-04-15,Citizen Lab,
https://www.jellyclimb.com/fish/,ANON,,,2014-04-15,Citizen Lab,
http://www.jihadwatch.org/,NEWS,,,2014-04-15,Citizen Lab,
https://www.jointglobe.com/rotate/,ANON,,,2014-04-15,Citizen Lab,
http://www.justadultsites.com/,PORN,,,2014-04-15,Citizen Lab,
http://www.kataebaqsa1.com/,MILX,,,2014-04-15,Citizen Lab,
http://www.kataebaqsa1.com/arabic/index.php,MILX,,,2014-04-15,Citizen Lab,
http://www.kefaya.org/,POLR,,,2014-04-15,Citizen Lab,
http://www.lavaplace.com/,LGBT,,,2014-04-15,Citizen Lab,
http://www.lavaplace.com/Personals/Qatar/QA/,DATE,,,2014-04-15,Citizen Lab,
http://www.light-of-life.com/,HUMR,,,2014-04-15,Citizen Lab,
http://www.luxuryjoy.com/,DATE,,,2014-04-15,Citizen Lab,
http://www.luxuryjoy.com/escorts/qatar-escort/,DATE,,,2014-04-15,Citizen Lab,
http://www.macmag-glip.org/,HUMR,,,2014-04-15,Citizen Lab,
http://www.mahjoob.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.maktoob.com/mail/,COMT,,,2014-04-15,Citizen Lab,
http://www.maktoobblog.com/,POLR,,,2014-04-15,Citizen Lab,
https://www.mapleholder.com/road/,ANON,,,2014-04-15,Citizen Lab,
http://www.mengos.net/,POLR,,,2014-04-15,Citizen Lab,
http://www.mengos.net/arabic/default.asp,POLR,,,2014-04-15,Citizen Lab,
http://www.metransparent.com/,POLR,,,2014-04-15,Citizen Lab,
http://www.metrodate.com/,DATE,,,2014-04-15,Citizen Lab,
http://www.metrodate.com/qa/qatar/,DATE,,,2014-04-15,Citizen Lab,
http://www.middle-east-online.com/,NEWS,,,2014-04-15,Citizen Lab,
http://www.middle-east-online.com/qatar/,NEWS,,,2014-04-15,Citizen Lab,
https://www.milkbump.com/sink/,ANON,,,2014-04-15,Citizen Lab,
http://www.milta1980.co.uk/,PORN,,,2014-04-15,Citizen Lab,
http://www.modawanati.com/,HOST,,,2014-04-15,Citizen Lab,
https://www.moonproof.com/crater/,ANON,,,2014-04-15,Citizen Lab,
http://www.moqawama.org/,NEWS,,,2014-04-15,Citizen Lab,
http://www.mossad.gov.il/default.aspx,GOVT,,,2014-04-15,Citizen Lab,
